! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! Your airfoil description here (replace as needed)
! line
! line
! ------------------------------------------------------------------------------
DEFAULT       InterpOrd     - ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
0.18             RelThickness  - ! The non-dimensional thickness of the airfoil (thickness/chord)
1             NonDimArea    - ! The non-dimensional area of the airfoil (area/chord^2)
@"NACA_0018.txt"         NumCoords   - ! Number of coordinates in the airfoil shape file.
"unused"      BL_file       - ! The file name including the boundary layer characteristics of the profile.
18            NumTabs       - ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
0.01         Re            - ! Reynolds number in millions
0             Ctrl          - ! Control setting
False         InclUAdata    - ! Is unsteady aerodynamics data included?
!........................................
! Table of aerodynamics coefficients
161           NumAlf        - ! Number of data lines in the following table
! Alpha       Cl            Cd              Cm
! (deg)       (-)           (-)             (-)
-180.0  	0.0000	0.0441	0.0000
-177.0  	0.0695	0.0475	0.0000
-174.0  	0.1390	0.0579	0.0000
-171.0  	0.2084	0.0751	0.0000
-168.0  	0.2779	0.0989	0.0000
-165.0  	0.3474	0.1290	0.0000
-162.0  	0.4169	0.1651	0.0000
-159.0  	0.4863	0.2068	0.0000
-156.0  	0.5558	0.2537	0.0000
-153.0  	0.6253	0.3051	0.0000
-150.0  	0.6948	0.3607	0.0000
-147.0  	0.6740	0.4196	0.0000
-144.0  	0.6549	0.4813	0.0000
-141.0  	0.6360	0.5451	0.0000
-138.0  	0.6162	0.6103	0.0000
-135.0  	0.5947	0.6762	0.0000
-132.0  	0.5710	0.7419	0.0000
-129.0  	0.5448	0.8068	0.0000
-126.0  	0.5159	0.8702	0.0000
-123.0  	0.4841	0.9313	0.0000
-120.0  	0.4495	0.9895	0.0000
-117.0  	0.4121	1.0441	0.0000
-114.0  	0.3722	1.0945	0.0000
-111.0  	0.3300	1.1401	0.0000
-108.0  	0.2857	1.1804	0.0000
-105.0  	0.2398	1.2150	0.0000
-102.0  	0.1926	1.2434	0.0000
-99.0   	0.1445	1.2653	0.0000
-96.0   	0.0961	1.2805	0.0000
-93.0   	0.0478	1.2888	0.0000
-90.0   	-0.0000	1.2900	0.0000
-87.0   	-0.0682	1.2888	0.0000
-84.0   	-0.1373	1.2805	0.0000
-81.0   	-0.2065	1.2653	0.0000
-78.0   	-0.2751	1.2434	0.0000
-75.0   	-0.3426	1.2150	0.0000
-72.0   	-0.4082	1.1804	0.0000
-69.0   	-0.4714	1.1401	0.0000
-66.0   	-0.5317	1.0945	0.0000
-63.0   	-0.5887	1.0441	0.0000
-60.0   	-0.6421	0.9895	0.0000
-57.0   	-0.6916	0.9313	0.0000
-54.0   	-0.7370	0.8702	0.0000
-51.0   	-0.7783	0.8068	0.0000
-48.0   	-0.8158	0.7419	0.0000
-45.0   	-0.8496	0.6762	0.0000
-42.0   	-0.8802	0.6103	0.0000
-39.0   	-0.9085	0.5451	0.0000
-36.0   	-0.9356	0.4813	0.0000
-33.0   	-0.9628	0.4196	0.0000
-30.0   	-0.9925	0.3607	0.0000
-29.0   	-0.9626	0.3510	0.0000
-28.0   	-0.9320	0.3418	0.0000
-27.0   	-0.9017	0.3345	0.0000
-26.0   	-0.8729	0.3301	0.0000
-25.0   	-0.8320	0.3100	0.0000
-24.0   	-0.7952	0.2987	0.0000
-23.0   	-0.7617	0.2907	0.0000
-22.0   	-0.7201	0.2768	0.0000
-21.0   	-0.6767	0.2618	0.0000
-20.0   	-0.6340	0.2492	0.0000
-19.0   	-0.5892	0.2366	0.0000
-18.0   	-0.5490	0.2287	0.0000
-17.0   	-0.4894	0.2097	0.0000
-16.0   	-0.4313	0.1954	0.0000
-15.0   	-0.3375	0.1679	0.0000
-14.0   	-0.2971	0.1563	0.0000
-13.0   	-0.2573	0.1450	0.0000
-12.0   	-0.2182	0.1340	0.0000
-11.0   	-0.1802	0.1233	0.0000
-10.0   	-0.1431	0.1131	0.0000
-9.0    	-0.1070	0.1034	0.0000
-8.0    	-0.0718	0.0943	0.0000
-7.0    	-0.0377	0.0860	0.0000
-6.0    	-0.0052	0.0786	0.0000
-5.0    	0.0242	0.0724	0.0000
-4.0    	0.0476	0.0674	0.0000
-3.0    	0.0600	0.0638	0.0000
-2.0    	0.0570	0.0615	0.0000
-1.0    	0.0348	0.0604	0.0000
0.0     	0.0000	0.0602	0.0000
1.0     	-0.0348	0.0604	0.0000
2.0     	-0.0570	0.0615	0.0000
3.0     	-0.0600	0.0637	0.0000
4.0     	-0.0474	0.0674	0.0000
5.0     	-0.0239	0.0723	0.0000
6.0     	0.0057	0.0786	0.0000
7.0     	0.0384	0.0859	0.0000
8.0     	0.0727	0.0942	0.0000
9.0     	0.1081	0.1033	0.0000
10.0    	0.1443	0.1131	0.0000
11.0    	0.1816	0.1233	0.0000
12.0    	0.2198	0.1340	0.0000
13.0    	0.2589	0.1451	0.0000
14.0    	0.2989	0.1565	0.0000
15.0    	0.3394	0.1682	0.0000
16.0    	0.4327	0.1954	0.0000
17.0    	0.4915	0.2103	0.0000
18.0    	0.5511	0.2294	0.0000
19.0    	0.5913	0.2375	0.0000
20.0    	0.6361	0.2502	0.0000
21.0    	0.6789	0.2631	0.0000
22.0    	0.7224	0.2782	0.0000
23.0    	0.7643	0.2927	0.0000
24.0    	0.7976	0.3008	0.0000
25.0    	0.8348	0.3127	0.0000
26.0    	0.8754	0.3327	0.0000
27.0    	0.9044	0.3377	0.0000
28.0    	0.9350	0.3456	0.0000
29.0    	0.9658	0.3553	0.0000
30.0    	0.9959	0.3656	0.0000
33.0    	0.9657	0.4244	0.0000
36.0    	0.9380	0.4860	0.0000
39.0    	0.9107	0.5496	0.0000
42.0    	0.8821	0.6146	0.0000
45.0    	0.8511	0.6802	0.0000
48.0    	0.8171	0.7458	0.0000
51.0    	0.7795	0.8105	0.0000
54.0    	0.7379	0.8736	0.0000
57.0    	0.6923	0.9345	0.0000
60.0    	0.6427	0.9924	0.0000
63.0    	0.5893	1.0467	0.0000
66.0    	0.5321	1.0969	0.0000
69.0    	0.4717	1.1422	0.0000
72.0    	0.4084	1.1822	0.0000
75.0    	0.3427	1.2165	0.0000
78.0    	0.2752	1.2446	0.0000
81.0    	0.2065	1.2662	0.0000
84.0    	0.1373	1.2811	0.0000
87.0    	0.0682	1.2891	0.0000
90.0    	0.0000	1.2900	0.0000
93.0    	-0.0478	1.2891	0.0000
96.0    	-0.0961	1.2811	0.0000
99.0    	-0.1446	1.2662	0.0000
102.0   	-0.1927	1.2446	0.0000
105.0   	-0.2399	1.2165	0.0000
108.0   	-0.2859	1.1822	0.0000
111.0   	-0.3302	1.1422	0.0000
114.0   	-0.3725	1.0969	0.0000
117.0   	-0.4125	1.0467	0.0000
120.0   	-0.4499	0.9924	0.0000
123.0   	-0.4846	0.9345	0.0000
126.0   	-0.5165	0.8736	0.0000
129.0   	-0.5456	0.8105	0.0000
132.0   	-0.5720	0.7458	0.0000
135.0   	-0.5958	0.6802	0.0000
138.0   	-0.6175	0.6146	0.0000
141.0   	-0.6375	0.5496	0.0000
144.0   	-0.6566	0.4860	0.0000
147.0   	-0.6760	0.4244	0.0000
150.0   	-0.6971	0.3656	0.0000
153.0   	-0.6274	0.3103	0.0000
156.0   	-0.5577	0.2589	0.0000
159.0   	-0.4880	0.2122	0.0000
162.0   	-0.4183	0.1706	0.0000
165.0   	-0.3486	0.1345	0.0000
168.0   	-0.2788	0.1045	0.0000
171.0   	-0.2091	0.0808	0.0000
174.0   	-0.1394	0.0636	0.0000
177.0   	-0.0697	0.0533	0.0000
180.0   	0.0000	0.0498	0.0000
! ------------------------------------------------------------------------------
0.027         Re            - ! Reynolds number in millions
0             Ctrl          - ! Control setting
False         InclUAdata    - ! Is unsteady aerodynamics data included?
!........................................
! Table of aerodynamics coefficients
161           NumAlf        - ! Number of data lines in the following table
! Alpha       Cl            Cd              Cm
! (deg)       (-)           (-)             (-)
-180.0  	0.0000	0.0239	0.0000
-177.0  	0.0694	0.0274	0.0000
-174.0  	0.1389	0.0378	0.0000
-171.0  	0.2083	0.0551	0.0000
-168.0  	0.2778	0.0791	0.0000
-165.0  	0.3472	0.1095	0.0000
-162.0  	0.4166	0.1459	0.0000
-159.0  	0.4861	0.1880	0.0000
-156.0  	0.5555	0.2352	0.0000
-153.0  	0.6250	0.2871	0.0000
-150.0  	0.6944	0.3432	0.0000
-147.0  	0.6737	0.4027	0.0000
-144.0  	0.6546	0.4650	0.0000
-141.0  	0.6357	0.5294	0.0000
-138.0  	0.6160	0.5953	0.0000
-135.0  	0.5945	0.6619	0.0000
-132.0  	0.5709	0.7284	0.0000
-129.0  	0.5447	0.7941	0.0000
-126.0  	0.5158	0.8583	0.0000
-123.0  	0.4840	0.9203	0.0000
-120.0  	0.4494	0.9794	0.0000
-117.0  	0.4121	1.0350	0.0000
-114.0  	0.3722	1.0863	0.0000
-111.0  	0.3299	1.1329	0.0000
-108.0  	0.2857	1.1742	0.0000
-105.0  	0.2398	1.2098	0.0000
-102.0  	0.1926	1.2392	0.0000
-99.0   	0.1445	1.2622	0.0000
-96.0   	0.0961	1.2784	0.0000
-93.0   	0.0477	1.2877	0.0000
-90.0   	-0.0000	1.2900	0.0000
-87.0   	-0.0682	1.2877	0.0000
-84.0   	-0.1373	1.2784	0.0000
-81.0   	-0.2065	1.2622	0.0000
-78.0   	-0.2751	1.2392	0.0000
-75.0   	-0.3425	1.2098	0.0000
-72.0   	-0.4081	1.1742	0.0000
-69.0   	-0.4713	1.1329	0.0000
-66.0   	-0.5317	1.0863	0.0000
-63.0   	-0.5887	1.0350	0.0000
-60.0   	-0.6420	0.9794	0.0000
-57.0   	-0.6914	0.9203	0.0000
-54.0   	-0.7368	0.8583	0.0000
-51.0   	-0.7782	0.7941	0.0000
-48.0   	-0.8156	0.7284	0.0000
-45.0   	-0.8493	0.6619	0.0000
-42.0   	-0.8799	0.5953	0.0000
-39.0   	-0.9082	0.5294	0.0000
-36.0   	-0.9352	0.4650	0.0000
-33.0   	-0.9624	0.4027	0.0000
-30.0   	-0.9920	0.3432	0.0000
-29.0   	-0.9673	0.3384	0.0000
-28.0   	-0.9369	0.3296	0.0000
-27.0   	-0.9023	0.3152	0.0000
-26.0   	-0.8736	0.3072	0.0000
-25.0   	-0.8544	0.3107	0.0000
-24.0   	-0.8102	0.2894	0.0000
-23.0   	-0.7718	0.2749	0.0000
-22.0   	-0.7368	0.2636	0.0000
-21.0   	-0.7021	0.2527	0.0000
-20.0   	-0.6672	0.2417	0.0000
-19.0   	-0.6311	0.2305	0.0000
-18.0   	-0.5972	0.2200	0.0000
-17.0   	-0.5750	0.2135	0.0000
-16.0   	-0.5276	0.1966	0.0000
-15.0   	-0.5007	0.1879	0.0000
-14.0   	-0.4528	0.1723	0.0000
-13.0   	-0.4158	0.1601	0.0000
-12.0   	-0.3863	0.1496	0.0000
-11.0   	-0.3444	0.1362	0.0000
-10.0   	-0.3101	0.1260	0.0000
-9.0    	-0.2556	0.1129	0.0000
-8.0    	-0.2485	0.1015	0.0000
-7.0    	-0.2415	0.0900	0.0000
-6.0    	-0.2345	0.0786	0.0000
-5.0    	-0.1983	0.0698	0.0000
-4.0    	-0.1760	0.0634	0.0000
-3.0    	-0.0970	0.0573	0.0000
-2.0    	0.0152	0.0520	0.0000
-1.0    	0.0549	0.0497	0.0000
0.0     	-0.0000	0.0499	0.0000
1.0     	-0.0549	0.0497	0.0000
2.0     	-0.0154	0.0519	0.0000
3.0     	0.0968	0.0573	0.0000
4.0     	0.1762	0.0633	0.0000
5.0     	0.1987	0.0698	0.0000
6.0     	0.2348	0.0785	0.0000
7.0     	0.2422	0.0900	0.0000
8.0     	0.2496	0.1015	0.0000
9.0     	0.2570	0.1129	0.0000
10.0    	0.3115	0.1260	0.0000
11.0    	0.3461	0.1363	0.0000
12.0    	0.3877	0.1496	0.0000
13.0    	0.4174	0.1602	0.0000
14.0    	0.4545	0.1725	0.0000
15.0    	0.5021	0.1880	0.0000
16.0    	0.5296	0.1970	0.0000
17.0    	0.5764	0.2137	0.0000
