! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! Your airfoil description here (replace as needed)
! line
! line
! ------------------------------------------------------------------------------
DEFAULT       InterpOrd     - ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
0.21             RelThickness  - ! The non-dimensional thickness of the airfoil (thickness/chord)
1             NonDimArea    - ! The non-dimensional area of the airfoil (area/chord^2)
@"NACA_0021_Coords.txt"         NumCoords   - ! Number of coordinates in the airfoil shape file.
"unused"      BL_file       - ! The file name including the boundary layer characteristics of the profile.
18            NumTabs       - ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
0.01         Re            - ! Reynolds number in millions
0             Ctrl          - ! Control setting
False         InclUAdata    - ! Is unsteady aerodynamics data included?
!........................................
! Table of aerodynamics coefficients
161           NumAlf        - ! Number of data lines in the following table
! Alpha       Cl            Cd              Cm
! (deg)       (-)           (-)             (-)
-180.0  	0.0000	0.0174	0.0000
-177.0  	0.0547	0.0209	0.0000
-174.0  	0.1093	0.0314	0.0000
-171.0  	0.1640	0.0487	0.0000
-168.0  	0.2187	0.0728	0.0000
-165.0  	0.2733	0.1032	0.0000
-162.0  	0.3280	0.1397	0.0000
-159.0  	0.3827	0.1819	0.0000
-156.0  	0.4373	0.2293	0.0000
-153.0  	0.4920	0.2814	0.0000
-150.0  	0.5466	0.3376	0.0000
-147.0  	0.5465	0.3972	0.0000
-144.0  	0.5449	0.4598	0.0000
-141.0  	0.5412	0.5244	0.0000
-138.0  	0.5347	0.5905	0.0000
-135.0  	0.5249	0.6573	0.0000
-132.0  	0.5115	0.7241	0.0000
-129.0  	0.4945	0.7900	0.0000
-126.0  	0.4737	0.8545	0.0000
-123.0  	0.4492	0.9168	0.0000
-120.0  	0.4210	0.9762	0.0000
-117.0  	0.3893	1.0320	0.0000
-114.0  	0.3543	1.0837	0.0000
-111.0  	0.3164	1.1306	0.0000
-108.0  	0.2758	1.1722	0.0000
-105.0  	0.2329	1.2081	0.0000
-102.0  	0.1882	1.2379	0.0000
-99.0   	0.1421	1.2612	0.0000
-96.0   	0.0950	1.2777	0.0000
-93.0   	0.0475	1.2874	0.0000
